KBA,WMI1,WMI2,Name,FullName,Location
2124,SA9,031,BROWN HORSEBOXES (UK),BROWN HORSEBOXES LTD (TRAILER),ANTRIM/Vereinigtes Königreich
2125,SJK,,NISSAN (UK),NISSAN MOTOR MANUFACTURING (UK) LTD (PASSENGER CARS),SUNDERLAND/Vereinigtes Königreich
2125,SJN,,NISSAN (UK),NISSAN MOTOR MANUFACTURING (UK) LTD (PASSENGER CARS),SUNDERLAND/Vereinigtes Königreich
2126,SKA,,GENERAL MOTORS (UK),GENERAL MOTORS OVERSEAS CORP (PASSENGER CAR),LUTON/Vereinigtes Königreich
2126,SKF,,GENERAL MOTORS (UK),GENERAL MOTORS OVERSEAS CORP (BEDFORD TRUCK/BUS/VANS),LUTON/Vereinigtes Königreich
2126,,,GENERAL MOTORS (UK),GENERAL MOTORS OVERSEAS COMMERCIAL VEHICLE CORP,LUTON/Vereinigtes Königreich
2126,,,GENERAL MOTORS (UK),BEDFORD COMMERCIAL VEHICLES DIVISION,LUTON/Vereinigtes Königreich
2127,SED,,IBC VEHICLES (UK),"IBC VEHICLES LTD (PASSENGER CARS, TRUCK)",LUTON/Vereinigtes Königreich
2128,SCZ,,INGERSOLL-RAND (UK),INGERSOLL-RAND COMPANY LTD (TRAILER),LONDON/Vereinigtes Königreich
2129,,,CATERPILLAR (UK),CATERPILLAR UK (SPECIAL PURPOSE VEHICLE),LEICESTER/Vereinigtes Königreich
2130,SB1,,TOYOTA (UK),TOYOTA MOTOR MANUFACTURING(UK) LIMITED (PASSENGER CAR),BURNASTON/Vereinigtes Königreich
2131,SHH,,HONDA (UK),HONDA OF THE UK MANUFACTURING LTD (PASSENGER CAR),SWINDON/Vereinigtes Königreich
2131,SHR,,HONDA (UK),HONDA OF THE UK MANUFACTURING LTD (PASSENGER CAR),SWINDON/Vereinigtes Königreich
2131,SHS,,HONDA (UK),HONDA OF THE UK MANUFACTURING LTD (PASSENGER CAR),SWINDON/Vereinigtes Königreich
2132,,,NEW HOLLAND FORD(GB),NEW HOLLAND FORD LTD (SPECIAL PURPOSE VEHICLE),BASILDON/ENGLAND
2133,SMF,,FERMEC (GB),FERMEC MANNFACTURING LTD (SPECIAL PURPOSE VEHICLE),MANCHESTER/ENGLAND
2134,SG7,,ABI (UK),ABI CARAVANS LTD (TRAILER),BEVERLY/Vereinigtes Königreich
2135,,,NEW HOLLAND (UK),"NEW HOLLAND UK LTD (TRACTOR, SPECIAL PURPOSE VEHICLE)",BASILDON/Vereinigtes Königreich
2136,,,TELEPORTERS (UK),TELEPORTERS LIMITED (SPECIAL PURPOSE VEHICLE),SAXHAM/Vereinigtes Königreich
2137,SFR,,CRANE FRUEHAUF (UK),CRANE FRUEHAUF LIMITED (TRAILER),DEREHAM/Vereinigtes Königreich
2138,SCK,,WILLIAMS (UK),IFOR WILLIAMS TRAILERS LTD,CYNWYD CORWEN/Vereinigtes Königreich
2139,SCN,,COMPAIR (UK),COMPAIR UK LIMITED (MOBILE AIR COMPRESSOR),"CAMBORNE, CORNWALL/Vereinigtes Königreich"
2140,SAL,,LAND ROVER GROUP(GB),LAND ROVER GROUP LTD (PASSENGER CAR),SOLIHULL/ENGLAND
2141,ZM0,,MCCORMICK (UK),MCCORMICK TRACTORS INTERNATIONAL LIMITED (TRACTOR),DONCASTER/Vereinigtes Königreich
2142,SAH,,MG ROVER (UK),MG ROVER GROUP LTD,BIRMINGHAM/Vereinigtes Königreich
2142,SAL,,MG ROVER (UK),MG ROVER GROUP LTD,WARWICK/Vereinigtes Königreich
2142,SAR,,MG ROVER (UK),MG ROVER GROUP LTD,WARWICK/Vereinigtes Königreich
2142,SAX,,MG ROVER (UK),MG ROVER GROUP LTD,BIRMINGHAM/Vereinigtes Königreich
2143,SAL,,LAND ROVER (GB),LAND ROVER (PASSENGER CAR),Warwick/United Kingdom
2144,W09,BB4,BORCO HOEHNS,Borco Höhns GmbH,Rotenburg/Wümme
2145,,,PATONA (E),PATONA International SL,Palma de Mallorca/Spanien
2146,XG9,D26,PETKOS (GR),PETKOS SA,Veria-Thessaloniki/Griechenland
2147,TB9,900,Bimota (CH),Bimota S.A.,Lugano/Schweiz
2148,ZRP,,Bimota (I),Bimota S.P.A.,Coriano/Italien
