KBA,WMI1,WMI2,Name,FullName,Location
4159,ZA9,G54,VERTEMATI MOTO (I),VERTEMATI MOTO S.R.L. (KRAEDER),TRIUGGIO/ITALIEN
4160,,,GALLIGNANI (I),GALLIGNANI S.P.A. (ANHAENGER),RUSSI/ITALIEN
4161,ZHS,,EGIMOTORS (I),EGIMOTORS SRL (KRAFTRAEDER),LISSONE/ITALIEN
4162,ZA9,G34,L.M.P. (I),L.M.P. S.A.S. (KRAFTRAEDER),VERDERIO INFERIORE/ITALIEN
4163,ZD0,,YAMAHA (I),YAMAHA MOTOR ITALIA S.P.A. (KRAFTRAEDER),GERNO DI LESMO/ ITALIEN
4164,,,NEW HOLLAND KOB. (I),NEW HOLLAND KOBELCO CONSTRUCTION MACHINERY S.A.A.,TORINESE/I
4191,ZCF,,IVECO FIAT (I),IVECO FIAT SPA (TRUCK),TURIN/ITALIEN
4192,ZCF,,IVECO (I),Iveco S.p.A.,Turin/Italien
5002,,,SUPERIA (B),"SUPERIA, REMI CLAEYS NV",ZEDELGEM/BELGIEN
5003,JMZ,,MAZDA (B),MAZDA MOTOR LOGISTICS EUROPE N.V. (PASSENGER CAR),WILLEBROEK/BELGIN
5003,JM4,,Mazda (B),Mazda Motor Logistics Europe N.V.,Willebroek/Belgien
5003,YCM,,MAZDA (B),MAZDA MOTOR LOGISTICS EUROPE N.V. (PASSENGER CAR),WILLEBROEK/BELGIN
5004,,,CLAEYS-CLAYSON (B),CLAYSON NV,ZEDELGEM/BELGIEN
5004,,,CLAEYS.LEON (B),LEON CLAEYS NV LANDMASCHINENBAU,ZEDELGEM/BELGIEN
5004,,,CLAYSON (B),CLAYSON NV,ZEDELGEM/BELGIEN
5005,YA1,,MOL (B),MOL NV (COMMERCIAL TRAILER),HOOGLEDE/BELGIEN
5005,YA2,,MOL (B),MOL NV (COMMERCIAL TRAILER),HOOGLEDE/BELGIEN
5006,YD2,,REU (B),NV CARAVAN DE REU (CARAVAN),KNESSELARE/BELGIEN
5007,,,"CLAEYS,A (B)",A.CLAEYS FLANDRIA NV,ZEDELGEM/BELGIEN
5008,,,GENERAL PRODUCTS (B),GENERAL PRODUCTS SA,ROSELIES/BELGIEN
5009,YD5,,CONSTRUCTAM (B),CARAVANS CONSTRUCTAM NV,TEMSE/BELGIEN
5010,YB4,,GEUSENS-LAG (B),PVBA GEBRS.L.& A.GEUSENS SPRL (COMMERCIAL TRAILER),BREE/BELGIEN
5011,,,MANUTENT.MARGANNE(B),MANUTENTION MARGANNE,HERSTAL/BELGIEN
5012,,,VESELY (B),VESELY CO SA,NESSONVAUX/BELGIEN
5013,AHT,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JF1,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JTD,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JTE,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JTH,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JTJ,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JTK,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JTM,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JTN,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JT1,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,JT6,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,MR0,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
5013,NMT,,TOYOTA EUROPE (B),NV TOYOTA MOTOR EUROPE (PASSENGER CAR),BRUXELLES/BELGIEN
